id,V1_sex,V4_area_origin,V6_province,V8_age,V9_age_at_program_end,V11_criminal_record,V12_n_criminal_record,V13_n_crime_cat,V15_main_crime_cat,V16_violent_crime,V17_crime_classification,V19_committed_crime,V20_n_juvenile_records,V21_n_crime,V23_territory_of_execution,V24_finished_program,V26_finished_measure_grouped,V27_program_duration_cat,V28_days_from_crime_to_program,V29_program_duration,V115_RECID2015_recid,V10_date_of_birth_year,V10_date_of_birth_month,V22_main_crime_date_year,V22_main_crime_date_month,V30_program_start_year,V30_program_start_month,V31_program_end_month
842,0,0,0,17,18,0,3,2,1,0,1,8,0.0,1,0,7,5,1,100.0,262,0,1992,4,2009,6,2009,9,6
3856,0,0,1,17,18,0,3,2,1,0,1,8,0.0,1,1,7,5,0,165.0,102,0,1991,9,2009,5,2009,11,2
3382,0,0,1,17,18,0,3,2,1,0,1,8,0.0,1,1,2,2,0,88.0,7,0,1992,9,2010,6,2010,9,9
1073,0,0,3,16,16,0,3,0,1,0,1,8,0.0,4,3,2,2,0,195.0,7,0,1994,1,2010,1,2010,8,8
2143,0,0,1,17,17,0,3,2,1,0,1,8,0.0,1,1,2,2,0,33.0,1,0,1993,1,2010,2,2010,3,3
4489,0,0,1,17,18,0,3,2,1,0,1,8,0.0,1,1,2,2,0,52.0,21,0,1992,1,2009,11,2010,1,2
3355,0,0,1,16,16,0,3,2,1,0,1,8,0.0,1,1,2,2,0,94.0,7,0,1993,11,2010,6,2010,9,9
2271,0,0,1,16,17,0,3,2,1,0,1,8,0.0,1,1,2,2,0,332.0,29,0,1992,10,2009,6,2010,4,5
2382,0,0,1,17,17,0,3,2,1,0,1,8,0.0,1,1,2,2,0,51.0,20,0,1992,10,2010,3,2010,4,5
1972,0,0,1,17,18,0,3,2,1,0,1,8,0.0,1,1,2,2,0,74.0,21,0,1992,1,2010,1,2010,3,4
2292,0,0,1,17,17,0,3,2,1,0,1,8,0.0,1,1,2,2,0,131.0,27,0,1992,7,2010,1,2010,6,7
1998,0,0,2,17,19,0,3,2,1,0,1,8,0.0,1,2,3,3,1,520.0,235,0,1990,12,2008,7,2009,12,8
4741,0,0,1,16,19,0,3,2,1,0,1,8,0.0,1,1,4,4,0,778.0,49,0,1991,9,2008,8,2010,9,11
185,0,0,2,16,17,0,3,2,1,0,1,8,0.0,1,2,4,4,0,351.0,39,0,1993,5,2009,11,2010,11,12
667,0,0,0,16,18,0,3,0,1,0,1,8,0.0,3,0,4,4,0,531.0,113,0,1991,9,2008,4,2009,10,1
668,0,0,1,17,19,0,3,2,1,0,1,8,0.0,1,1,4,4,0,459.0,168,0,1991,4,2008,11,2010,2,7
2629,0,0,1,17,19,0,3,2,1,0,1,8,0.0,1,1,4,4,0,866.0,47,0,1990,12,2008,3,2010,7,9
3132,0,0,1,17,19,0,3,2,1,0,1,8,0.0,1,1,4,4,0,548.0,79,0,1991,7,2009,3,2010,9,12
3135,0,0,1,17,19,0,3,2,1,0,1,8,0.0,1,1,4,4,0,527.0,125,0,1991,7,2009,3,2010,8,12
3527,0,0,1,16,18,0,3,2,1,0,1,8,0.0,1,1,4,4,0,635.0,105,0,1991,9,2008,5,2010,2,5
232,0,0,3,17,18,0,3,2,1,0,1,8,0.0,1,3,4,4,0,353.0,144,0,1991,11,2009,2,2010,1,6
968,0,0,1,17,21,0,3,2,1,0,1,8,0.0,1,1,4,4,0,1284.0,146,0,1989,5,2006,9,2010,3,8
1288,0,0,3,17,17,0,3,2,1,0,1,8,0.0,1,3,2,2,0,133.0,0,0,1992,12,2010,7,2010,12,12
1292,0,0,3,17,17,0,3,2,1,0,1,8,0.0,1,3,2,2,0,89.0,0,0,1993,4,2010,7,2010,10,10
3917,0,0,1,17,17,0,3,2,1,0,1,8,0.0,1,1,2,2,0,95.0,12,0,1993,8,2010,9,2010,12,12
3658,0,0,1,16,16,0,3,2,1,0,1,8,0.0,1,1,2,2,0,71.0,18,0,1994,3,2010,7,2010,9,10
1519,0,0,2,16,16,0,3,2,1,0,1,8,0.0,1,2,2,2,0,84.0,80,0,1993,12,2010,4,2010,7,9
2336,0,0,1,17,17,0,3,1,1,0,1,8,0.0,2,1,2,2,0,97.0,26,0,1992,10,2010,2,2010,6,6
233,0,0,1,16,16,0,3,1,1,0,1,8,0.0,2,1,2,2,0,266.0,25,0,1993,4,2009,5,2010,2,3
3665,0,0,1,17,18,0,3,2,1,0,1,8,0.0,1,1,2,2,0,508.0,28,0,1991,5,2008,7,2009,12,1
2926,0,0,1,17,17,0,3,0,1,0,1,8,0.0,3,1,2,2,0,59.0,27,0,1992,9,2010,5,2010,6,7
1425,0,0,3,16,16,0,3,1,1,0,1,8,0.0,2,3,2,2,0,37.0,37,0,1993,4,2009,11,2009,12,1
2963,0,0,1,16,16,0,3,2,1,0,1,8,0.0,1,1,2,2,0,90.0,29,1,1993,10,2010,3,2010,6,7
302,1,0,3,17,17,0,3,2,1,0,1,8,0.0,1,3,7,5,0,67.0,8,0,1992,12,2010,9,2010,11,11
3980,1,0,1,17,17,0,3,2,1,0,1,8,0.0,1,1,7,5,1,101.0,181,0,1992,8,2009,8,2009,12,6
4162,1,0,1,16,17,0,3,2,1,0,1,8,0.0,1,1,7,5,0,194.0,83,0,1992,8,2009,6,2009,12,3
4093,1,0,1,16,16,0,3,2,1,0,1,8,0.0,1,1,2,2,0,89.0,3,0,1993,12,2010,8,2010,11,11
841,1,0,2,17,17,0,3,0,1,0,1,8,0.0,4,2,2,2,0,79.0,22,0,1993,2,2010,3,2010,5,6
954,0,4,0,16,17,0,3,2,1,0,1,8,0.0,1,0,7,5,0,60.0,173,0,1992,9,2009,8,2009,10,4
429,0,4,1,17,18,0,3,2,1,0,1,8,0.0,1,1,7,5,0,52.0,115,0,1992,1,2009,12,2010,2,6
1614,0,4,0,16,17,0,3,2,1,0,1,8,0.0,1,0,7,5,2,81.0,389,0,1992,4,2008,12,2009,2,3
935,0,4,0,17,18,0,3,2,1,0,1,8,0.0,1,0,7,5,1,68.0,223,0,1992,3,2009,8,2009,10,6
942,0,4,0,17,18,0,3,2,1,0,1,8,0.0,1,0,7,5,1,68.0,223,0,1991,9,2009,8,2009,10,6
2337,0,4,1,16,17,0,3,2,1,0,1,8,0.0,1,1,2,2,0,127.0,28,0,1993,4,2010,2,2010,6,7
1954,0,4,2,17,19,0,3,2,1,0,1,8,0.0,1,1,4,4,0,884.0,23,0,1990,3,2007,8,2010,1,2
32,0,4,3,16,18,0,3,1,1,0,1,8,0.0,2,3,4,4,0,432.0,169,0,1992,4,2008,12,2010,2,7
497,1,4,3,16,17,0,3,1,1,0,1,8,0.0,2,3,2,2,0,58.0,0,0,1993,4,2010,3,2010,5,5
370,0,1,3,16,17,0,3,2,1,0,1,8,0.0,1,3,7,5,1,105.0,301,0,1992,8,2009,2,2009,6,3
4548,0,1,1,17,18,0,3,0,1,0,1,8,0.0,3,1,2,2,0,51.0,26,0,1992,2,2009,12,2010,1,2
1612,0,1,2,16,17,0,3,2,1,0,1,8,0.0,1,2,2,2,0,69.0,37,0,1993,7,2010,6,2010,8,9
1878,0,1,2,16,16,0,3,2,1,0,1,8,0.0,1,2,2,2,0,19.0,55,0,1993,12,2010,8,2010,9,11
700,0,1,3,16,18,0,3,2,1,0,1,8,0.0,1,3,3,3,0,305.0,148,0,1992,6,2009,5,2010,3,8
702,0,1,3,17,18,0,3,2,1,0,1,8,0.0,1,3,3,3,0,304.0,105,0,1991,8,2009,5,2010,3,6
872,0,1,0,16,18,0,3,2,1,0,1,8,0.0,1,0,4,4,0,541.0,159,0,1991,6,2008,6,2009,12,5
107,0,1,2,16,18,0,3,1,1,0,1,8,0.0,2,2,4,4,0,372.0,38,0,1992,2,2009,1,2010,1,2
767,0,1,3,16,16,0,3,2,1,0,1,8,0.0,1,3,2,2,0,97.0,7,0,1993,6,2010,2,2010,5,5
3239,0,1,1,17,17,0,3,2,1,0,1,8,0.0,1,1,2,2,0,51.0,28,0,1992,10,2010,5,2010,7,8
4348,0,1,1,17,17,0,3,2,1,0,1,8,0.0,1,1,2,2,0,132.0,7,0,1992,3,2009,9,2010,2,2
4718,0,1,1,17,18,0,3,2,1,0,1,8,0.0,1,1,2,2,0,116.0,27,1,1992,6,2010,5,2010,9,10
184,0,1,3,17,18,0,3,2,1,0,1,8,0.0,1,3,2,2,0,229.0,12,1,1992,2,2010,1,2010,9,9
4471,0,1,1,17,18,0,3,2,1,0,1,8,0.0,1,1,2,2,0,105.0,26,0,1991,12,2009,10,2010,1,2
2824,0,2,1,16,17,0,3,2,1,0,1,8,0.0,1,1,7,5,0,81.0,18,0,1993,5,2010,3,2010,6,6
1336,0,2,2,16,16,0,3,2,1,0,1,8,0.0,1,2,7,5,0,44.0,105,0,1994,1,2010,5,2010,7,10
1940,0,2,2,16,16,0,3,2,1,0,1,8,0.0,1,2,7,5,0,36.0,36,0,1993,5,2009,11,2009,12,2
1887,0,2,1,17,18,0,3,1,1,0,1,8,0.0,2,1,2,2,0,258.0,46,0,1992,5,2009,7,2010,4,5
4476,0,2,1,16,16,0,3,2,1,0,1,8,0.0,1,1,2,2,0,119.0,35,0,1993,10,2009,10,2010,2,3
77,0,2,1,17,18,0,3,2,1,0,1,8,0.0,1,1,2,2,0,362.0,1,0,1991,10,2009,1,2010,1,1
35,0,2,1,17,18,0,3,2,1,0,1,8,0.0,1,1,2,2,0,169.0,6,0,1991,12,2009,9,2010,3,3
1431,0,2,0,16,17,0,3,2,1,0,1,8,0.0,1,0,4,4,0,598.0,70,0,1992,6,2008,7,2010,3,5
1210,0,0,2,15,17,0,3,2,1,0,1,9,0.0,1,2,1,1,1,495.0,193,0,1992,10,2008,2,2009,7,1
769,0,0,3,14,16,0,3,2,1,0,0,9,0.0,1,3,1,1,0,544.0,150,0,1993,4,2008,4,2009,10,3
1467,1,0,1,17,19,0,3,2,1,0,0,9,0.0,1,1,1,1,1,734.0,210,0,1990,10,2008,3,2010,3,10
1153,0,3,2,17,20,0,3,2,1,0,1,9,0.0,1,2,1,1,2,773.0,542,0,1990,3,2007,3,2009,4,10
1581,0,0,2,14,15,0,3,2,1,0,1,9,0.0,1,2,7,5,0,123.0,75,0,1995,10,2010,6,2010,10,12
1597,0,0,2,14,14,0,3,2,1,0,1,9,0.0,1,2,7,5,0,123.0,75,0,1996,5,2010,6,2010,10,12
1599,0,0,2,14,14,0,3,2,1,0,1,9,0.0,1,2,7,5,0,121.0,77,0,1996,5,2010,6,2010,10,12
1629,0,0,2,15,15,0,3,2,1,0,1,9,0.0,1,2,7,5,0,115.0,55,0,1995,5,2010,6,2010,10,11
1699,0,0,1,15,16,0,3,2,1,0,0,9,0.0,1,2,7,5,0,66.0,81,0,1993,11,2009,8,2009,11,1
1861,0,0,1,14,14,0,3,2,1,0,1,9,0.0,1,2,7,5,0,103.0,10,0,1996,4,2010,8,2010,12,12
1942,0,0,2,14,15,0,3,2,1,0,0,9,0.0,1,2,7,5,0,74.0,28,0,1995,9,2010,9,2010,11,12
1101,0,0,3,14,15,0,3,2,1,0,1,9,0.0,1,3,7,5,0,141.0,77,0,1994,12,2009,8,2010,1,3
345,0,0,3,15,15,0,3,2,1,0,1,9,0.0,1,3,7,5,0,100.0,79,0,1994,6,2009,8,2009,11,2
1027,0,0,0,15,15,0,3,0,1,0,1,9,0.0,3,0,7,5,0,117.0,60,0,1995,3,2010,6,2010,10,12
1203,0,0,0,14,15,0,3,2,1,0,1,9,0.0,1,0,7,5,0,66.0,27,0,1995,12,2010,9,2010,12,12
1209,0,0,0,15,15,0,3,2,1,0,1,9,0.0,1,0,7,5,0,66.0,27,0,1995,2,2010,9,2010,12,12
3145,0,0,1,15,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,125.0,84,0,1993,10,2009,7,2009,11,2
3546,0,0,1,15,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,80.0,5,0,1994,8,2010,6,2010,9,9
3549,0,0,1,15,15,0,3,2,1,0,0,9,0.0,1,1,7,5,0,69.0,103,0,1994,7,2009,8,2009,11,2
775,0,0,0,15,16,0,3,2,1,0,1,9,0.0,1,0,7,5,0,84.0,54,0,1994,10,2010,6,2010,8,10
4073,0,0,1,14,14,0,3,2,1,0,0,9,0.0,1,1,7,5,0,126.0,33,0,1995,6,2009,9,2010,1,2
2927,0,0,1,15,16,0,3,2,1,0,0,9,0.0,1,1,2,2,0,131.0,0,0,1994,5,2010,2,2010,7,7
4057,0,0,1,14,16,0,3,2,1,0,0,9,0.0,1,1,9,3,0,585.0,38,0,1993,11,2008,7,2010,3,4
4403,0,0,1,15,17,0,3,2,1,0,0,9,0.0,1,1,9,3,0,496.0,0,0,1992,9,2008,9,2010,1,1
55,0,0,0,15,16,0,3,2,1,0,1,9,0.0,1,0,4,4,0,182.0,118,0,1994,4,2009,11,2010,5,9
182,0,0,2,15,16,0,3,2,1,0,0,9,0.0,1,2,4,4,0,371.0,10,0,1993,3,2009,1,2010,1,1
188,0,0,2,15,16,0,3,2,1,0,1,9,0.0,1,2,4,4,0,400.0,55,0,1993,6,2008,10,2009,11,1
1718,0,0,1,14,15,0,3,0,1,0,1,9,0.0,3,1,2,2,0,164.0,36,0,1995,3,2009,10,2010,4,5
1858,1,0,2,15,15,0,3,2,1,0,0,9,0.0,1,2,7,5,0,56.0,47,0,1994,7,2009,10,2009,12,1
1860,1,0,2,15,15,0,3,2,1,0,0,9,0.0,1,2,7,5,0,56.0,47,0,1994,6,2009,10,2009,12,1
1863,1,0,2,15,15,0,3,2,1,0,0,9,0.0,1,2,7,5,0,56.0,47,0,1994,8,2009,10,2009,12,1
1865,1,0,2,15,15,0,3,2,1,0,0,9,0.0,1,2,7,5,0,56.0,47,0,1994,4,2009,10,2009,12,1
1884,1,0,2,15,15,0,3,2,1,0,0,9,0.0,1,2,7,5,0,67.0,87,0,1994,5,2009,9,2009,12,2
2068,1,0,2,14,14,0,3,2,1,0,0,9,0.0,1,2,7,5,0,85.0,11,0,1996,4,2010,9,2010,12,12
41,1,0,1,15,15,0,3,2,1,0,0,9,0.0,1,1,7,5,0,102.0,38,0,1994,10,2009,12,2010,3,4
1186,1,0,0,15,15,0,3,2,1,0,0,9,0.0,1,0,7,5,0,61.0,168,0,1994,8,2009,9,2009,11,5
3015,1,0,1,15,15,0,3,2,1,0,0,9,0.0,1,1,7,5,0,84.0,7,0,1994,8,2010,4,2010,6,7
3070,1,0,1,15,16,0,3,2,1,0,1,9,0.0,1,1,7,5,0,169.0,73,0,1994,11,2010,4,2010,10,12
3241,1,0,1,15,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,115.0,60,0,1994,10,2010,5,2010,9,11
461,1,0,0,14,15,0,3,2,1,0,1,9,0.0,1,0,7,5,1,88.0,240,0,1994,10,2009,2,2009,5,1
2692,1,0,1,14,14,0,3,2,1,0,0,9,0.0,1,1,7,5,0,65.0,34,0,1995,7,2010,3,2010,6,7
1070,1,0,1,15,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,83.0,44,0,1994,2,2009,12,2010,3,4
303,1,0,2,15,15,0,3,2,1,0,0,9,0.0,1,2,2,2,0,45.0,3,0,1994,9,2010,1,2010,3,3
2150,1,0,1,15,15,0,3,2,1,0,1,9,0.0,1,1,2,2,0,88.0,28,0,1994,10,2010,2,2010,5,6
2154,1,0,1,14,15,0,3,2,1,0,1,9,0.0,1,1,2,2,0,97.0,0,0,1995,3,2010,2,2010,5,5
3580,1,0,1,15,15,0,3,2,1,0,1,9,0.0,1,1,2,2,0,82.0,3,0,1995,3,2010,6,2010,9,9
4561,1,0,1,15,18,0,3,2,1,0,1,9,0.0,1,1,4,4,1,854.0,189,0,1992,7,2007,9,2010,1,8
4562,1,0,3,15,18,0,3,2,1,0,1,9,0.0,1,1,4,4,1,803.0,215,0,1992,3,2007,9,2009,12,7
3644,0,4,1,15,15,0,3,1,1,0,0,9,0.0,2,1,7,5,0,121.0,54,0,1995,2,2010,6,2010,10,12
157,0,1,0,15,15,0,3,2,1,0,0,9,0.0,1,0,7,5,0,48.0,9,0,1994,12,2010,1,2010,3,3
1386,0,1,0,15,16,0,3,2,1,0,0,9,0.0,1,0,7,5,0,84.0,19,0,1994,1,2009,11,2010,1,2
3299,0,1,1,15,16,0,3,2,1,0,1,9,0.0,1,1,7,5,0,120.0,86,0,1994,7,2010,5,2010,9,11
137,0,1,0,15,15,0,3,2,1,0,0,9,0.0,1,0,7,5,0,66.0,0,0,1994,7,2009,12,2010,2,2
937,0,1,2,15,15,0,3,1,1,0,1,9,0.0,2,2,2,2,0,50.0,7,0,1994,9,2010,4,2010,6,6
1493,0,1,0,15,16,0,3,2,1,0,0,9,0.0,1,0,4,4,0,522.0,110,0,1993,8,2008,9,2010,3,6
835,1,1,0,15,15,0,3,1,1,0,0,9,0.0,2,0,7,5,0,65.0,118,0,1995,1,2010,6,2010,8,12
1488,1,1,0,15,17,0,3,2,1,0,0,9,0.0,1,0,4,4,0,543.0,114,0,1993,6,2008,9,2010,3,7
3331,0,2,1,15,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,119.0,66,0,1994,6,2010,5,2010,9,11
2032,0,2,1,14,15,0,3,2,1,0,0,9,0.0,1,1,7,5,0,66.0,139,0,1995,4,2010,2,2010,4,9
4364,0,2,1,15,15,0,3,2,1,0,0,9,0.0,1,1,2,2,0,181.0,27,0,1994,5,2009,8,2010,2,3
1420,0,3,0,15,15,0,3,2,1,0,0,9,0.0,1,0,7,5,0,73.0,43,0,1994,9,2009,11,2010,1,3
945,1,3,0,14,14,0,3,1,1,0,0,9,0.0,2,0,7,5,0,76.0,107,0,1996,6,2010,6,2010,8,12
1556,0,0,2,17,17,0,3,2,1,0,0,9,0.0,1,2,7,5,0,108.0,24,0,1993,5,2010,5,2010,9,9
1559,0,0,2,17,17,0,3,2,1,0,0,9,0.0,1,2,7,5,0,108.0,24,0,1993,4,2010,5,2010,9,9
1606,0,0,2,17,18,0,3,2,1,0,0,9,0.0,1,2,7,5,0,67.0,50,0,1992,8,2010,7,2010,9,10
1733,0,0,2,16,16,0,3,1,1,0,1,9,0.0,2,2,7,5,0,57.0,15,0,1994,6,2010,7,2010,9,9
1757,0,0,2,17,18,0,3,2,1,0,1,9,0.0,1,2,7,5,0,96.0,19,0,1992,11,2010,8,2010,11,11
1832,0,0,2,17,17,0,3,2,1,0,0,9,0.0,1,2,7,5,0,93.0,21,0,1993,5,2010,8,2010,11,12
463,0,0,3,16,16,0,3,2,1,0,1,9,0.0,1,3,7,5,0,66.0,11,0,1993,10,2010,3,2010,5,5
119,0,0,0,17,17,0,3,2,1,0,0,9,0.0,1,0,7,5,0,87.0,26,0,1992,9,2010,1,2010,3,4
349,0,0,0,16,17,0,3,2,1,0,0,9,0.0,1,0,7,5,0,159.0,159,0,1992,12,2009,10,2010,3,9
398,0,0,0,17,18,0,3,2,1,0,0,9,0.0,1,0,7,5,1,55.0,221,0,1992,3,2010,2,2010,4,11
569,0,0,1,17,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,102.0,38,0,1992,8,2009,12,2010,3,4
671,0,0,1,17,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,68.0,81,0,1992,12,2009,12,2010,3,5
948,0,0,1,16,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,86.0,60,0,1993,7,2009,12,2010,3,5
1177,0,0,1,16,17,0,3,1,1,0,0,9,0.0,2,1,7,5,0,127.0,53,0,1992,12,2009,11,2010,3,5
2118,0,0,1,16,16,0,3,2,1,0,1,9,0.0,1,1,7,5,0,78.0,18,0,1993,7,2010,2,2010,5,5
2712,0,0,1,16,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,65.0,112,0,1993,8,2010,3,2010,6,9
3256,0,0,1,17,18,0,3,2,1,0,0,9,0.0,1,1,7,5,0,108.0,72,0,1992,7,2010,6,2010,9,11
3293,0,0,1,16,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,149.0,36,0,1993,12,2010,4,2010,9,10
3857,0,0,1,16,17,0,3,2,1,0,1,9,0.0,1,1,7,5,0,112.0,110,0,1993,2,2009,8,2009,11,3
3889,0,0,1,17,18,0,3,2,1,0,0,9,0.0,1,1,7,5,0,79.0,48,0,1992,11,2010,8,2010,11,12
3891,0,0,1,17,18,0,3,2,1,0,0,9,0.0,1,1,7,5,0,80.0,47,0,1992,9,2010,8,2010,11,12
4022,0,0,1,17,17,0,3,2,1,0,1,9,0.0,1,1,7,5,0,46.0,129,0,1992,8,2009,10,2009,11,3
4461,0,0,1,16,17,0,3,2,1,0,1,9,0.0,1,1,7,5,0,68.0,132,0,1992,12,2009,11,2010,1,6
4462,0,0,1,17,18,0,3,2,1,0,1,9,0.0,1,1,7,5,0,68.0,132,0,1991,12,2009,11,2010,1,6
1382,0,0,0,17,18,0,3,2,1,0,0,9,0.0,1,0,7,5,1,245.0,237,0,1992,2,2009,5,2010,1,9
4421,0,0,1,17,18,0,3,2,1,0,0,9,0.0,1,1,7,5,0,179.0,69,0,1992,5,2009,11,2010,5,7
655,0,0,1,17,18,0,3,2,1,0,0,9,0.0,1,1,7,5,0,154.0,66,0,1992,2,2009,11,2010,4,6
666,0,0,3,17,17,0,3,2,1,0,1,9,0.0,1,3,2,2,0,81.0,0,0,1992,8,2010,4,2010,7,7
2429,0,0,1,17,17,0,3,2,1,0,0,9,0.0,1,1,2,2,0,78.0,25,0,1992,7,2010,3,2010,6,6
2431,0,0,1,17,17,0,3,2,1,0,0,9,0.0,1,1,2,2,0,86.0,17,0,1993,1,2010,3,2010,6,6
4023,0,0,1,17,18,0,3,2,1,0,1,9,0.0,1,1,2,2,0,134.0,24,0,1992,2,2009,10,2010,2,3
4189,0,0,1,17,17,0,3,2,1,0,0,9,0.0,1,1,2,2,0,62.0,17,0,1993,1,2010,10,2010,12,12
2591,0,0,1,17,18,0,3,2,1,0,0,9,0.0,1,1,2,2,0,69.0,29,0,1992,5,2010,3,2010,6,7
516,0,0,3,16,16,0,3,2,1,0,0,9,0.0,1,3,2,2,0,55.0,14,0,1993,6,2010,3,2010,4,5
1550,0,0,2,16,17,0,3,2,1,0,0,9,0.0,1,2,2,2,0,388.0,3,0,1992,12,2009,8,2010,9,9
998,0,0,0,17,18,0,3,2,1,0,1,9,0.0,1,0,2,2,0,111.0,9,0,1992,9,2010,6,2010,10,10
1004,0,0,0,17,17,0,3,2,1,0,1,9,0.0,1,0,2,2,0,108.0,13,0,1992,12,2010,6,2010,10,10
989,0,0,3,17,18,0,3,2,1,0,1,9,0.0,1,1,2,2,0,161.0,3,0,1992,9,2010,4,2010,9,9
3471,0,0,1,17,17,0,3,2,1,0,1,9,0.0,1,1,2,2,0,67.0,30,0,1993,3,2010,7,2010,9,10
3817,0,0,1,17,19,0,3,2,1,0,1,9,0.0,1,1,9,3,0,626.0,77,0,1990,7,2008,5,2010,1,4
1441,0,0,0,16,18,0,3,2,1,0,1,9,0.0,1,0,4,4,0,607.0,89,0,1992,5,2008,8,2010,4,7
284,0,0,2,17,18,0,3,2,1,0,1,9,0.0,1,2,4,4,0,355.0,14,0,1991,12,2009,1,2010,1,1
1723,0,0,2,17,20,0,3,2,1,0,1,9,0.0,1,2,4,4,0,890.0,75,0,1989,9,2007,9,2010,2,4
3409,0,0,1,17,20,0,3,2,1,0,1,9,0.0,1,1,4,4,0,932.0,146,0,1989,6,2007,5,2009,12,5
3541,0,0,1,17,20,0,3,2,1,0,1,9,0.0,1,1,4,4,1,769.0,263,0,1990,1,2007,6,2009,7,4
2628,0,0,1,17,25,0,3,2,1,0,0,9,0.0,1,1,4,4,2,549.0,2257,0,1985,7,2003,3,2004,9,12
1065,0,0,3,17,17,0,3,2,1,0,0,9,0.0,1,3,2,2,0,98.0,13,0,1993,7,2010,7,2010,10,11
1539,0,0,1,17,17,0,3,2,1,0,1,9,0.0,1,1,2,2,0,139.0,18,0,1992,9,2009,12,2010,5,6
1835,0,0,1,17,17,0,3,2,1,0,0,9,0.0,1,1,2,2,0,63.0,87,1,1992,12,2010,1,2010,3,6
1141,0,0,0,16,17,0,3,1,1,0,0,9,0.0,2,0,2,2,0,212.0,0,0,1992,9,2009,6,2010,1,1
21,1,0,2,17,17,0,3,2,1,0,0,9,0.0,1,2,7,5,0,52.0,38,0,1992,5,2009,11,2010,1,2
215,1,0,2,16,16,0,3,2,1,0,0,9,0.0,1,2,7,5,0,57.0,15,0,1993,4,2009,12,2010,2,2
1513,1,0,2,16,17,0,3,2,1,0,0,9,0.0,1,2,7,5,0,268.0,43,0,1993,9,2010,2,2010,11,12
1956,1,0,2,16,16,0,3,2,1,0,0,9,0.0,1,2,7,5,0,26.0,42,0,1993,2,2009,11,2009,12,1
141,1,0,3,17,18,0,3,2,1,0,1,9,0.0,1,3,7,5,0,33.0,12,0,1992,4,2010,4,2010,5,6
74,1,0,3,16,16,0,3,2,1,0,0,9,0.0,1,3,7,5,0,97.0,15,0,1993,9,2009,12,2010,3,4
257,1,0,0,16,17,0,3,2,1,0,0,9,0.0,1,0,7,5,0,62.0,44,0,1993,1,2010,1,2010,3,5
412,1,0,0,16,16,0,3,2,1,0,0,9,0.0,1,0,7,5,0,68.0,56,0,1993,12,2010,3,2010,5,7
560,1,0,1,16,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,132.0,55,0,1993,2,2009,12,2010,4,6
587,1,0,1,16,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,88.0,99,0,1993,2,2009,12,2010,3,6
791,1,0,1,16,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,88.0,99,0,1993,11,2009,12,2010,3,6
1258,1,0,1,17,18,0,3,2,1,0,0,9,0.0,1,1,7,5,0,61.0,41,0,1992,3,2010,1,2010,3,4
2718,1,0,1,17,18,0,3,2,1,0,1,9,0.0,1,1,7,5,0,100.0,119,0,1991,11,2009,7,2009,10,2
3341,1,0,1,16,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,73.0,172,0,1992,12,2009,8,2009,10,4
3344,1,0,1,17,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,73.0,172,0,1992,8,2009,8,2009,10,4
3663,1,0,1,16,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,96.0,78,0,1993,11,2010,6,2010,9,12
3776,1,0,1,16,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,100.0,66,0,1993,4,2009,8,2009,11,1
3777,1,0,1,17,17,0,3,2,1,0,0,9,0.0,1,1,7,5,0,68.0,43,0,1993,5,2010,8,2010,11,12
4173,1,0,1,17,17,0,3,2,1,0,1,9,0.0,1,1,7,5,0,45.0,27,0,1992,12,2010,10,2010,11,12
4512,1,0,1,16,16,0,3,2,1,0,0,9,0.0,1,1,7,5,0,110.0,35,0,1993,6,2009,10,2010,1,3
467,1,0,0,16,16,0,3,2,1,0,1,9,0.0,1,0,7,5,1,88.0,239,0,1993,2,2009,2,2009,5,1
4196,1,0,1,16,16,0,3,2,1,0,1,9,0.0,1,1,2,2,0,63.0,6,0,1994,5,2010,10,2010,12,12
2081,1,0,1,16,17,0,3,2,1,0,0,9,0.0,1,1,2,2,0,66.0,26,0,1993,3,2010,3,2010,5,6
3044,1,0,1,17,18,0,3,2,1,0,0,9,0.0,1,1,2,2,0,161.0,38,0,1992,11,2010,5,2010,10,11
3332,1,0,1,16,16,0,3,2,1,0,0,9,0.0,1,1,2,2,0,192.0,1,0,1994,4,2010,5,2010,11,12
3075,1,0,1,16,16,0,3,2,1,0,1,9,0.0,1,1,2,2,0,42.0,29,0,1993,11,2010,5,2010,7,8
993,1,0,0,17,18,0,3,2,1,0,1,9,0.0,1,0,2,2,0,118.0,1,0,1992,9,2010,6,2010,10,10
